"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"bankrun6.nlogox"
"event_study"
"07/11/2026 16:08:05:306 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","avg-connections","reserve-ratio","fundamental-shock?","lolr-active?","num-nodes","beta","watcher-share","watcher-credibility","risk-threshold","shock-size","spontaneous-concern","lolr-cap","forgetfulness","warmup-ticks","dynamic-rewiring?","weight-by-credibility-sum?","[step]","ticks-since-shock","liquidity-ratio","frac-withdrawn","frac-concerned","bank-alive?"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","28","3","0.036392452605294674","0.03","0.145","true"
"2","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","29","4","0.04","0.03","0.13","true"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","33","8","0.04","0.035","0.21","true"
"5","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","28","3","0.04","0.035","0.18","true"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","29","4","0.04","0.03","0.15","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","35","10","-0.0033122684041779443","0.045","0.105","false"
"2","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","30","5","0.04","0.03","0.13","true"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","34","9","0.04","0.035","0.215","true"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","30","5","0.04","0.03","0.15","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","36","11","-0.0033122684041779443","0.045","0.105","false"
"2","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","31","6","0.04","0.03","0.125","true"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","1","-0.0025815352706206212","0.055","0.19","false"
"5","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","29","4","0.04","0.035","0.175","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","37","12","-0.0033122684041779443","0.045","0.105","false"
"2","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","32","7","0.04","0.03","0.13","true"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","31","6","0.04","0.03","0.155","true"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","27","2","-0.0025815352706206212","0.055","0.19","false"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","35","10","0.04","0.035","0.215","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","38","13","-0.0033122684041779443","0.045","0.105","false"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","28","3","-0.0025815352706206212","0.055","0.19","false"
"5","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","30","5","0.04","0.035","0.175","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","39","14","-0.0033122684041779443","0.045","0.105","false"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","36","11","0.04","0.025","0.23","true"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","32","7","0.04","0.03","0.16","true"
"2","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","33","8","0.04","0.03","0.125","true"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","37","12","0.04","0.025","0.23","true"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","29","4","-0.0025815352706206212","0.055","0.19","false"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","33","8","0.04","0.03","0.155","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","40","15","-0.0033122684041779443","0.045","0.105","false"
"5","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","31","6","0.04","0.035","0.185","true"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","30","5","-0.0025815352706206212","0.055","0.19","false"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","38","13","0.04","0.025","0.23","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","41","16","-0.0033122684041779443","0.045","0.105","false"
"2","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","34","9","0.04","0.03","0.12","true"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","34","9","0.04","0.03","0.155","true"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","31","6","-0.0025815352706206212","0.055","0.19","false"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","42","17","-0.0033122684041779443","0.045","0.105","false"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","32","7","-0.0025815352706206212","0.055","0.19","false"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","39","14","0.04","0.02","0.235","true"
"5","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","32","7","0.04","0.035","0.19","true"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","35","10","0.04","0.03","0.16","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","43","18","-0.0033122684041779443","0.045","0.105","false"
"2","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","35","10","0.04","0.025","0.12","true"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","33","8","-0.0025815352706206212","0.055","0.19","false"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","44","19","-0.0033122684041779443","0.045","0.105","false"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","40","15","0.04","0.02","0.23","true"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","36","11","0.04","0.03","0.165","true"
"2","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","36","11","0.04","0.025","0.14","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","45","20","-0.0033122684041779443","0.045","0.105","false"
"5","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","33","8","0.04","0.035","0.185","true"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","34","9","-0.0025815352706206212","0.055","0.19","false"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","37","12","0.04","0.03","0.175","true"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","41","16","0.04","0.02","0.23","true"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","35","10","-0.0025815352706206212","0.055","0.19","false"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","46","21","-0.0033122684041779443","0.045","0.105","false"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","36","11","-0.0025815352706206212","0.055","0.19","false"
"2","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","37","12","0.04","0.025","0.155","true"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","42","17","0.04","0.02","0.23","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","47","22","-0.0033122684041779443","0.045","0.105","false"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","38","13","0.04","0.03","0.175","true"
"5","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","34","9","0.04","0.025","0.205","true"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","43","18","0.04","0.02","0.235","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","48","23","-0.0033122684041779443","0.045","0.105","false"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","37","12","-0.0025815352706206212","0.055","0.19","false"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","49","24","-0.0033122684041779443","0.045","0.105","false"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","39","14","0.04","0.02","0.185","true"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","38","13","-0.0025815352706206212","0.055","0.19","false"
"2","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","38","13","0.04","0.025","0.165","true"
"5","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","35","10","0.04","0.025","0.205","true"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","44","19","0.04","0.02","0.235","true"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","40","15","0.0363655415729817","0.03","0.195","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","50","25","-0.0033122684041779443","0.045","0.105","false"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","39","14","-0.0025815352706206212","0.055","0.19","false"
"2","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","39","14","0.04","0.025","0.165","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","51","26","-0.0033122684041779443","0.045","0.105","false"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","40","15","-0.0025815352706206212","0.055","0.19","false"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","41","16","0.04","0.03","0.215","true"
"5","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","36","11","0.04","0.02","0.225","true"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","45","20","0.04","0.02","0.255","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","52","27","-0.0033122684041779443","0.045","0.105","false"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","41","16","-0.0025815352706206212","0.055","0.19","false"
"5","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","37","12","0.04","0.02","0.225","true"
"2","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","40","15","0.04","0.025","0.17","true"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","42","17","0.04","0.03","0.21","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","53","28","-0.0033122684041779443","0.045","0.105","false"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","46","21","0.04","0.015","0.26","true"
"2","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","41","16","0.04","0.025","0.17","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","54","29","-0.0033122684041779443","0.045","0.105","false"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","42","17","-0.0025815352706206212","0.055","0.19","false"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","55","30","-0.0033122684041779443","0.045","0.105","false"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","43","18","0.04","0.03","0.22","true"
"5","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","38","13","0.04","0.02","0.23","true"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","43","18","-0.0025815352706206212","0.055","0.19","false"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","47","22","0.04","0.02","0.265","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","56","31","-0.0033122684041779443","0.045","0.105","false"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","44","19","-0.0025815352706206212","0.055","0.19","false"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","44","19","0.04","0.03","0.22","true"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","48","23","0.04","0.02","0.27","true"
"2","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","42","17","0.04","0.025","0.175","true"
"5","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","39","14","0.04","0.02","0.225","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","57","32","-0.0033122684041779443","0.045","0.105","false"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","45","20","-0.0025815352706206212","0.055","0.19","false"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","58","33","-0.0033122684041779443","0.045","0.105","false"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","45","20","0.04","0.03","0.22","true"
"2","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","43","18","0.04","0.025","0.185","true"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","49","24","0.04","0.02","0.27","true"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","46","21","-0.0025815352706206212","0.055","0.19","false"
"5","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","40","15","0.04","0.02","0.225","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","59","34","-0.0033122684041779443","0.045","0.105","false"
"4","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","50","25","0.04","0.02","0.27","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","60","35","-0.0033122684041779443","0.045","0.105","false"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","47","22","-0.0025815352706206212","0.055","0.19","false"
"7","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","46","21","0.04","0.03","0.215","true"
"5","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","41","16","0.04","0.02","0.215","true"
"2","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","44","19","0.04","0.025","0.185","true"
"3","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","61","36","-0.0033122684041779443","0.045","0.105","false"
"6","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","48","23","-0.0025815352706206212","0.055","0.19","false"
