"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"bankrun6.nlogox"
"degree_vs_lethality"
"07/11/2026 15:56:57:672 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","avg-connections","reserve-ratio","fundamental-shock?","lolr-active?","num-nodes","beta","watcher-share","watcher-credibility","risk-threshold","shock-size","spontaneous-concern","lolr-cap","forgetfulness","warmup-ticks","dynamic-rewiring?","weight-by-credibility-sum?","[step]","bank-alive?","ticks-since-shock","peak-withdrawn","frac-withdrawn","frac-concerned","liquidity-ratio","count links / count turtles"
"154","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","28","false","3","0.02","0.02","0.16","-0.008499048825457786","1"
"149","2","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.01","0.01","0.27","0.02","1"
"147","2","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.245","0.02","1"
"155","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.01","0.01","0.24","-0.0029623439496978482","1"
"145","2","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.005","0","0.265","0.02","1"
"156","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","127","false","102","0.015","0.015","0.32","-0.0014877754176257775","1"
"150","2","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.305","0.02","1"
"152","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.4","0.008","1"
"153","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.29","0.008000000000000002","1"
"157","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.005","0.005","0.31","0.005699050926269711","1"
"158","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.355","0.007999999999999998","1"
"164","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","27","false","2","0.015","0.015","0.24","-0.008815124939292712","1"
"161","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.385","0.008000000000000002","1"
"160","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.445","0.008","1"
"168","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","27","false","2","0.01","0.01","0.28","-0.0014459257656212093","1"
"162","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.32","0.008","1"
"163","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.455","0.008","1"
"171","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","27","false","2","0.01","0.01","0.225","-0.0032944147298244798","1"
"166","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.325","0.008","1"
"159","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.005","0.005","0.375","0.0055835284877425295","1"
"167","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.005","0.005","0.315","0.0016173868483689575","1"
"173","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","28","false","3","0.015","0.015","0.245","-0.005154397328150042","1"
"165","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.295","0.007999999999999998","1"
"169","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","337","false","312","0.01","0.01","0.355","-0.0022567943042648285","1"
"178","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","27","false","2","0.015","0.015","0.225","-0.0025652479386526626","1"
"170","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.365","0.008","1"
"179","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","27","false","2","0.015","0.015","0.185","-0.0043777822590403085","1"
"180","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","28","false","3","0.01","0.01","0.23","-9.319601041679055E-4","1"
"172","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.38","0.007999999999999998","1"
"175","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.35","0.008000000000000002","1"
"176","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.305","0.008","1"
"183","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","27","false","2","0.015","0.015","0.25","-0.012284105618560609","1"
"177","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.37","0.007999999999999998","1"
"184","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","27","false","2","0.01","0.01","0.14","-0.004395692325889289","1"
"186","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","28","false","3","0.025","0.025","0.195","-0.016350498333203557","1"
"189","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","169","false","144","0.02","0.02","0.295","-0.015950889413285527","1"
"174","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.295","0.007999999999999998","1"
"181","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.005","0","0.325","0.008050099828339626","1"
"182","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.305","0.008","1"
"193","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","27","false","2","0.01","0.01","0.24","-0.005420102755216086","1"
"187","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.33","0.008","1"
"185","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.425","0.008000000000000002","1"
"194","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","27","false","2","0.015","0.015","0.15","-0.006971136792098571","1"
"188","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.005","0.005","0.38","0.004190368151531465","1"
"190","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.325","0.008","1"
"192","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.285","0.008000000000000002","1"
"200","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","27","false","2","0.005","0.005","0.26","-1.2386265125587207E-4","1"
"191","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.01","0.01","0.275","2.483614333698898E-4","1"
"197","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.4","0.008000000000000002","1"
"198","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.355","0.008000000000000002","1"
"196","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.35","0.008","1"
"195","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.385","0.008","1"
"202","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.065","0.065","0.19","-0.009224739245614306","1"
"204","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.085","0.085","0.23","-0.04282493631703938","1"
"206","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.095","0.095","0.225","-0.04281139017924321","1"
"199","2","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.005","0.005","0.35","0.004488794229897171","1"
"207","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.055","0.055","0.155","-0.0158608998553682","1"
"209","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.06","0.06","0.175","-0.0022549677859166803","1"
"210","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.055","0.055","0.155","-0.007088132696954062","1"
"201","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.27","0.04","1"
"203","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.045","0","0.33","0.04","1"
"214","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.08","0.08","0.2","-0.015356133533173824","1"
"205","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.015","0.005","0.325","0.04","1"
"216","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.06","0.06","0.145","-0.013508643400653239","1"
"217","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.06","0.06","0.15","-0.013319227558002043","1"
"208","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.015","0","0.29","0.04","1"
"218","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.08","0.08","0.23","-0.028427117184348875","1"
"220","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.075","0.075","0.165","-0.024339997444071382","1"
"212","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.295","0.04","1"
"215","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.225","0.04","1"
"211","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.2","0.04000000000000001","1"
"224","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.07","0.07","0.175","-0.022441893105040245","1"
"226","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.055","0.055","0.15","-0.00154494071916311","1"
"221","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.045","0.005","0.31","0.04","1"
"225","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.065","0.065","0.2","-0.01128478861455013","1"
"222","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.015","0","0.27","0.04000000000000001","1"
"223","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.045","0.005","0.25","0.04","1"
"213","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.235","0.04","1"
"219","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.055","0","0.26","0.04000000000000001","1"
"229","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.055","0.055","0.125","-0.008134248292200193","1"
"231","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.05","0.05","0.17","-0.010985826366946389","1"
"232","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.045","0.045","0.17","-0.001189026966088809","1"
"227","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.06","0.06","0.24","-0.018949696980461003","1"
"235","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.065","0.065","0.2","-0.004935244566166251","1"
"234","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.06","0.06","0.2","-0.008416420960364728","1"
"237","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.055","0.055","0.18","-0.010362145200119688","1"
"239","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.07","0.07","0.145","-0.015440097752663582","1"
"228","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0.005","0.32","0.04","1"
"242","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.09","0.09","0.21","-0.0428276907185424","1"
"233","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.38","0.04","1"
"236","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.21","0.04","1"
"243","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.08","0.08","0.185","-0.040630923654258626","1"
"230","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.26","0.04","1"
"244","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.055","0.055","0.205","-0.013214746989061213","1"
"245","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.045","0.045","0.15","-0.001960873163512906","1"
"246","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.065","0.065","0.245","-0.011790680575832893","1"
"238","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.27","0.04000000000000002","1"
"247","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.075","0.075","0.19","-0.02321298537965919","1"
"248","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.07","0.07","0.23","-0.012762807271638137","1"
"240","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.28","0.040000000000000015","1"
"251","2","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.07","0.07","0.215","-0.02778204908601768","1"
"253","2","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.045","0.045","0.18","-0.007176033409118758","1"
"254","2","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.04","0.04","0.175","-5.460251580499662E-4","1"
"255","2","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.075","0.075","0.2","-0.0317830873463611","1"
"256","2","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.04","0.04","0.2","-0.002508280701410074","1"
"257","2","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.07","0.07","0.19","-0.029961992969871194","1"
"258","2","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","27","false","2","0.045","0.045","0.11","-0.00497502055241042","1"
"259","2","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.055","0.055","0.22","-0.014740723025368553","1"
"262","2","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.06","0.06","0.15","-0.028883790509294963","1"
"249","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.275","0.04","1"
"250","2","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.225","0.04","1"
"252","2","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.38","0.04000000000000001","1"
